time,Stationary_Close,volume,RSI_15,RSI_20,RSI_25,RSI_30,SMA_15,SMA_20,SMA_25,SMA_30,MACD_26_12,MACD_28_14,MACD_30_16,MACD_H_9_26_12,MACD_H_10_28_14,MACD_H_11_30_16,William_R_14,William_R_18,William_R_22,Stoch_14,Stoch_18,Stoch_22,Ultimate_7_14_28,Ultimate_8_16_22,Ultimate_9_18_36,MFI_14,MFI_18,MFI_22
2009-06-01 21:00:00,,2.381801815193783,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-02 21:00:00,0.013399198022934341,2.2075828522822056,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-03 21:00:00,-0.026114061458990284,2.8984135635772037,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-04 21:00:00,-0.014149055692836985,2.4205171402852446,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-05 21:00:00,-0.019397566571670796,1.9186383569110323,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-07 21:00:00,-0.0024999947916796343,-0.9096614886571035,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-08 21:00:00,0.009509713315254244,1.6866767419005855,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-09 21:00:00,0.025344571235329242,0.5378027731668442,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-10 21:00:00,0.005489944844281954,0.7878667756773943,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-11 21:00:00,0.023175849258284805,0.6528256076109308,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-12 21:00:00,-0.014728934755512488,0.5490011479159956,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-14 21:00:00,-0.0005899999315399893,-0.8975381744006474,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-15 21:00:00,-0.011799452353168639,0.5154720907762059,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-16 21:00:00,0.009199740446121105,0.7165473329534474,,,,,,,,,,,,,,,-29.19182535996252,,,70.80817464003748,,,,,,,,
2009-06-17 21:00:00,-0.0011799994523233747,0.6920034024560447,,,,,1.6318366666666664,,,,,,,,,,-30.562006502554723,,,69.43799349744528,,,,,,45.4823300748388,,
2009-06-18 21:00:00,-0.006749897486243124,0.6049599881079206,46.97572947913825,,,,1.6310973333333332,,,,,,,,,,-38.399907106363145,,,61.60009289363685,,,,,,35.79821967961526,,
2009-06-19 21:00:00,0.016168590830010262,0.2971533334985011,51.55350691416463,,,,1.6305426666666665,,,,,,,,,,-15.492613844463788,,,84.50738615553621,,,,,,45.46943021153149,,
2009-06-21 21:00:00,0.0017599981827437908,-0.9054001602127361,52.03640729656189,,,,1.6318466666666667,,,,,,,,,,-13.343914052008406,-17.580120761727745,,86.65608594799158,82.41987923827226,,,,,53.437112663798416,,
2009-06-22 21:00:00,-0.01650850006439052,0.32364624367200984,47.29796805108269,,,,1.6329933333333335,,,,,,,,,,-33.50018312782332,-36.7510450534138,,66.49981687217668,63.2489549465862,,,,,58.17135334535137,43.55909126834604,
2009-06-23 21:00:00,0.01076958360480849,0.6492910173508741,50.45145318181648,,,,1.6361513333333333,1.6345905000000003,,,,,,,,,-20.351605420583756,-24.245239201114742,,79.64839457941625,75.75476079888526,,,,,53.377149199466466,35.04311126141475,
2009-06-24 21:00:00,-0.0047599640502670225,0.6741983169404322,49.061317760977914,49.215669466826675,,,1.6391586666666667,1.6344075,,,,,,,,,-33.811928053013546,-26.162861677450884,,66.18807194698645,73.83713832254911,,,,,50.932887508020706,43.96719942784286,
2009-06-25 21:00:00,-0.003899980227120313,0.4652610889511021,47.90263717508149,48.3646931555193,,,1.641272,1.6333594999999999,,,,,,,,,-58.40442702328798,-30.924185081186703,-34.30097538318614,41.59557297671201,69.0758149188133,65.69902461681384,,,,43.090560595941724,47.4038817033195,
2009-06-26 21:00:00,0.015608732216408822,0.3305172228691293,52.69383179494616,51.8708922628273,,,1.6427360000000002,1.6343979999999998,,,,,,,,,-22.411805395434964,-11.866682944695587,-16.175104505341384,77.58819460456505,88.13331705530442,83.82489549465862,,58.025007420459296,,41.63357182374975,55.930522248279814,44.460917552151194
2009-06-27 21:00:00,0.0,-0.9119738374253649,52.69383179494616,51.8708922628273,,,1.6438340000000002,1.6361439999999998,,,,,,,,,-18.79826254826293,-11.866682944695587,-16.175104505341384,81.20173745173706,88.13331705530442,83.82489549465862,,57.56818443741878,,35.83673323646582,55.936108484704846,39.177441086979506
2009-06-28 21:00:00,0.00016999999836233684,-0.9102891261799172,52.748159238516976,51.91029630013772,,,1.6433980000000001,1.6388684999999998,1.6370764000000002,,,,,,,,-18.388030888031263,-15.067844745976865,-11.659138078378893,81.61196911196875,84.93215525402313,88.34086192162111,,56.60314745860649,,39.48008112948578,50.50669950036271,44.29310530461084
2009-06-29 21:00:00,0.004059977692341703,0.1141474452675305,54.09706704736952,52.880115188480026,52.38854742083557,,1.6442146666666668,1.641921,1.6375676000000003,,,,,,,,-8.590733590734114,-12.658519714088541,-6.702478329874505,91.40926640926588,87.34148028591146,93.29752167012549,,58.73129687463534,,43.57485650726422,49.526409024661675,51.86198467155268
